path,relative_path,label,class_name,language,file_size_mb,split
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/rinkitink_baum_09_64kb_f000015.wav,en/en/rinkitink_baum_09_64kb_f000015.wav,0,bona_fide,en,0.25245094299316406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/DeepGram/trafalgar_05_perezgaldos_f000046.wav,fake/es/DeepGram/trafalgar_05_perezgaldos_f000046.wav,1,synthetic,DeepGram,0.23556137084960938,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_28_f000229.wav,en/en/wives_and_daughters_28_f000229.wav,0,bona_fide,en,0.29126930236816406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Chatterbox Multilingual/ferien_vom_ich_011_f000189.wav,fake/de/Chatterbox Multilingual/ferien_vom_ich_011_f000189.wav,1,synthetic,Chatterbox Multilingual,0.5022029876708984,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/piratesofersatz_02_leinster_64kb_f000087.wav,en/en/piratesofersatz_02_leinster_64kb_f000087.wav,0,bona_fide,en,0.22529029846191406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/tts_models_fr_css10_vits/keraban_le_tetu_2_04_f000073.wav,fake/fr/tts_models_fr_css10_vits/keraban_le_tetu_2_04_f000073.wav,1,synthetic,tts_models_fr_css10_vits,0.2960014343261719,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/northandsouth_04_f000068.wav,en/en/northandsouth_04_f000068.wav,0,bona_fide,en,0.22376441955566406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/Qwen3-TTS-12Hz-1.7B-Base/keraban_le_tetu_2_07_f000039.wav,fake/fr/Qwen3-TTS-12Hz-1.7B-Base/keraban_le_tetu_2_07_f000039.wav,1,synthetic,Qwen3-TTS-12Hz-1.7B-Base,0.2618675231933594,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OuteTTS/arapiles_08_perezgaldos_f000072.wav,fake/es/OuteTTS/arapiles_08_perezgaldos_f000072.wav,1,synthetic,OuteTTS,0.1256389617919922,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_37_f000217.wav,en/en/jane_eyre_37_f000217.wav,0,bona_fide,en,0.22895240783691406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/da/tts_models_da_cv_vits/emerald_city_of_oz_07_f000048.wav,fake/da/tts_models_da_cv_vits/emerald_city_of_oz_07_f000048.wav,1,synthetic,tts_models_da_cv_vits,0.3648490905761719,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/KugelAudio/jane_eyre_09_f000163.wav,fake/en/KugelAudio/jane_eyre_09_f000163.wav,1,synthetic,KugelAudio,0.3589286804199219,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/northandsouth_21_f000063.wav,en/en/northandsouth_21_f000063.wav,0,bona_fide,en,0.21216773986816406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_49_f000018.wav,en/en/wives_and_daughters_49_f000018.wav,0,bona_fide,en,0.11786842346191406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/am/Edge-TTS/northandsouth_21_f000022.wav,fake/am/Edge-TTS/northandsouth_21_f000022.wav,1,synthetic,Edge-TTS,1.5746574401855469,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/pink_fairy_book_22_f000121.wav,en/en/pink_fairy_book_22_f000121.wav,0,bona_fide,en,0.10688209533691406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/Voxtral/le_dernier_des_mohicans_chapitre_17_f000031.wav,fake/fr/Voxtral/le_dernier_des_mohicans_chapitre_17_f000031.wav,1,synthetic,Voxtral,0.5181846618652344,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/frankenstein_04_f000043.wav,en/de/frankenstein_04_f000043.wav,0,bona_fide,de,0.21186256408691406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OmniVoice/angelina_05_delgado_f000033.wav,fake/es/OmniVoice/angelina_05_delgado_f000033.wav,1,synthetic,OmniVoice,0.2591133117675781,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/ar/VoxCPM2/wives_and_daughters_53_f000028.wav,fake/ar/VoxCPM2/wives_and_daughters_53_f000028.wav,1,synthetic,VoxCPM2,0.3634147644042969,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/facebook_mms-tts-deu/erzaehlungen_10_poe_f000116.wav,fake/de/facebook_mms-tts-deu/erzaehlungen_10_poe_f000116.wav,1,synthetic,facebook_mms-tts-deu,0.18509292602539062,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/MiraTTS/dorothy_and_wizard_oz_06_f000057.wav,fake/en/MiraTTS/dorothy_and_wizard_oz_06_f000057.wav,1,synthetic,MiraTTS,0.5240726470947266,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/VoXtream2/midnight_passenger_10_f000122.wav,fake/en/VoXtream2/midnight_passenger_10_f000122.wav,1,synthetic,VoXtream2,0.24565505981445312,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Edge-TTS/toten_seelen_28_f000240.wav,fake/de/Edge-TTS/toten_seelen_28_f000240.wav,1,synthetic,Edge-TTS,0.2362346649169922,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Edge-TTS/zweiplaneten_42_lasswitz_f000196.wav,fake/de/Edge-TTS/zweiplaneten_42_lasswitz_f000196.wav,1,synthetic,Edge-TTS,0.209991455078125,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Higgs-Audio-V2/tschun_12_f000153.wav,fake/de/Higgs-Audio-V2/tschun_12_f000153.wav,1,synthetic,Higgs-Audio-V2,0.14135360717773438,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Mars5/silent_bullet_13_f000272.wav,fake/en/Mars5/silent_bullet_13_f000272.wav,1,synthetic,Mars5,0.19922447204589844,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_17_f000295.wav,en/en/jane_eyre_17_f000295.wav,0,bona_fide,en,0.32996559143066406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_36_f000016.wav,en/en/wives_and_daughters_36_f000016.wav,0,bona_fide,en,0.20392799377441406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/rinkitink_baum_19_64kb_f000073.wav,en/en/rinkitink_baum_19_64kb_f000073.wav,0,bona_fide,en,0.24512672424316406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/da/tts_models_da_cv_vits/jane_eyre_22_f000050.wav,fake/da/tts_models_da_cv_vits/jane_eyre_22_f000050.wav,1,synthetic,tts_models_da_cv_vits,0.2935600280761719,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/da/OmniVoice/the_sea_fairies_20_f000041.wav,fake/da/OmniVoice/the_sea_fairies_20_f000041.wav,1,synthetic,OmniVoice,0.22042083740234375,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OmniVoice/corte_de_carlos_iv_04_perezgaldos_f000099.wav,fake/es/OmniVoice/corte_de_carlos_iv_04_perezgaldos_f000099.wav,1,synthetic,OmniVoice,0.1527099609375,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OpenVoiceV2/quijote_vol1_15b_cervantes_f000188.wav,fake/es/OpenVoiceV2/quijote_vol1_15b_cervantes_f000188.wav,1,synthetic,OpenVoiceV2,0.15287399291992188,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000358.wav,en/en/silent_bullet_13_f000358.wav,0,bona_fide,en,0.08277320861816406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_03_f000032.wav,en/en/wives_and_daughters_03_f000032.wav,0,bona_fide,en,0.05072975158691406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/midnight_passenger_10_f000056.wav,en/en/midnight_passenger_10_f000056.wav,0,bona_fide,en,0.18378639221191406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/LuxTTS/pink_fairy_book_14_f000055.wav,fake/en/LuxTTS/pink_fairy_book_14_f000055.wav,1,synthetic,LuxTTS,0.46525001525878906,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/toten_seelen_06_f000025.wav,en/de/toten_seelen_06_f000025.wav,0,bona_fide,de,0.29328346252441406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Fish-S2-Pro/caspar_hauser_19_f000160.wav,fake/de/Fish-S2-Pro/caspar_hauser_19_f000160.wav,1,synthetic,Fish-S2-Pro,0.3418388366699219,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/ozma_of_oz_15_f000046.wav,en/en/ozma_of_oz_15_f000046.wav,0,bona_fide,en,0.26893043518066406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/minimax_speech-02-turbo/pink_fairy_book_04_f000006.wav,fake/en/minimax_speech-02-turbo/pink_fairy_book_04_f000006.wav,1,synthetic,minimax_speech-02-turbo,0.4526805877685547,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/OuteTTS/keraban_le_tetu_1_12_f000121.wav,fake/fr/OuteTTS/keraban_le_tetu_1_12_f000121.wav,1,synthetic,OuteTTS,0.5249004364013672,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/Qwen3-TTS-12Hz-1.7B-Base/la_mare_au_diable_07_f000001.wav,fake/fr/Qwen3-TTS-12Hz-1.7B-Base/la_mare_au_diable_07_f000001.wav,1,synthetic,Qwen3-TTS-12Hz-1.7B-Base,0.38640594482421875,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_59_f000005.wav,en/en/wives_and_daughters_59_f000005.wav,0,bona_fide,en,0.33637428283691406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/zweiplaneten_51_lasswitz_f000288.wav,en/de/zweiplaneten_51_lasswitz_f000288.wav,0,bona_fide,de,0.35651588439941406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/LEMAS-TTS/bailen_03_perezgaldos_f000120.wav,fake/es/LEMAS-TTS/bailen_03_perezgaldos_f000120.wav,1,synthetic,LEMAS-TTS,0.43609046936035156,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/ElevenLabs-v3/zweiplaneten_07_lasswitz_f000155.wav,fake/de/ElevenLabs-v3/zweiplaneten_07_lasswitz_f000155.wav,1,synthetic,ElevenLabs-v3,0.15824508666992188,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_23_baum_64kb_f000064.wav,en/en/skyisland_23_baum_64kb_f000064.wav,0,bona_fide,en,0.31104469299316406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/Qwen3-TTS-12Hz-0.6B-Base/lupin_contre_holmes_14_f000007.wav,fake/fr/Qwen3-TTS-12Hz-0.6B-Base/lupin_contre_holmes_14_f000007.wav,1,synthetic,Qwen3-TTS-12Hz-0.6B-Base,0.3932228088378906,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/MiraTTS/northandsouth_06_f000082.wav,fake/en/MiraTTS/northandsouth_06_f000082.wav,1,synthetic,MiraTTS,0.3028526306152344,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/VoxCPM2/silent_bullet_13_f000298.wav,fake/en/VoxCPM2/silent_bullet_13_f000298.wav,1,synthetic,VoxCPM2,0.2557487487792969,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/grune_haus_19_f000025.wav,en/de/grune_haus_19_f000025.wav,0,bona_fide,de,0.17066383361816406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/griffin_lim/erzaehlungen_16_poe_f000060.wav,fake/de/griffin_lim/erzaehlungen_16_poe_f000060.wav,1,synthetic,griffin_lim,0.2843132019042969,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/cs/tts_models_cs_cv_vits/northandsouth_05_f000067.wav,fake/cs/tts_models_cs_cv_vits/northandsouth_05_f000067.wav,1,synthetic,tts_models_cs_cv_vits,0.2632865905761719,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/alter_afrikaner_28_f000028.wav,en/de/alter_afrikaner_28_f000028.wav,0,bona_fide,de,0.30311012268066406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_14_f000234.wav,en/en/jane_eyre_14_f000234.wav,0,bona_fide,en,0.25107765197753906,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/am/Edge-TTS/hunters_space_10_f000001.wav,fake/am/Edge-TTS/hunters_space_10_f000001.wav,1,synthetic,Edge-TTS,0.4986705780029297,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/MiraTTS/midnight_passenger_08_f000143.wav,fake/en/MiraTTS/midnight_passenger_08_f000143.wav,1,synthetic,MiraTTS,0.4138832092285156,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/toten_seelen_21_f000153.wav,en/de/toten_seelen_21_f000153.wav,0,bona_fide,de,0.22712135314941406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/Edge-TTS/damadelascamelias_13_dumas_f000048.wav,fake/es/Edge-TTS/damadelascamelias_13_dumas_f000048.wav,1,synthetic,Edge-TTS,0.15144729614257812,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/microsoft_speecht5_tts/skyisland_17_baum_64kb_f000073.wav,fake/en/microsoft_speecht5_tts/skyisland_17_baum_64kb_f000073.wav,1,synthetic,microsoft_speecht5_tts,0.37552642822265625,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/VoxCPM2/emerald_city_of_oz_23_f000086.wav,fake/en/VoxCPM2/emerald_city_of_oz_23_f000086.wav,1,synthetic,VoxCPM2,0.20191574096679688,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OmniVoice/arapiles_24_perezgaldos_f000206.wav,fake/es/OmniVoice/arapiles_24_perezgaldos_f000206.wav,1,synthetic,OmniVoice,0.07995033264160156,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/poisoned_pen_07_f000352.wav,en/en/poisoned_pen_07_f000352.wav,0,bona_fide,en,0.32096099853515625,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Kani-TTS-370M/hunters_space_07_f000054.wav,fake/en/Kani-TTS-370M/hunters_space_07_f000054.wav,1,synthetic,Kani-TTS-370M,0.6594963073730469,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/ar/Fish-S2-Pro/wives_and_daughters_19_f000176.wav,fake/ar/Fish-S2-Pro/wives_and_daughters_19_f000176.wav,1,synthetic,Fish-S2-Pro,0.4082450866699219,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/Qwen3-TTS-12Hz-0.6B-Base/l_ile_mysterieuse_2_10_f000112.wav,fake/fr/Qwen3-TTS-12Hz-0.6B-Base/l_ile_mysterieuse_2_10_f000112.wav,1,synthetic,Qwen3-TTS-12Hz-0.6B-Base,0.38959693908691406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/he/Edge-TTS/northandsouth_36_f000165.wav,fake/he/Edge-TTS/northandsouth_36_f000165.wav,1,synthetic,Edge-TTS,0.38864898681640625,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_03_f000008.wav,en/en/silent_bullet_03_f000008.wav,0,bona_fide,en,0.31043434143066406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Kitten-TTS-Nano-0.2/wives_and_daughters_33_f000030.wav,fake/en/Kitten-TTS-Nano-0.2/wives_and_daughters_33_f000030.wav,1,synthetic,Kitten-TTS-Nano-0.2,0.22714996337890625,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/MiraTTS/midnight_passenger_13_f000240.wav,fake/en/MiraTTS/midnight_passenger_13_f000240.wav,1,synthetic,MiraTTS,0.3566856384277344,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_45_f000033.wav,en/en/wives_and_daughters_45_f000033.wav,0,bona_fide,en,0.22895240783691406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/ar/Fish-S2-Pro/wives_and_daughters_42_f000180.wav,fake/ar/Fish-S2-Pro/wives_and_daughters_42_f000180.wav,1,synthetic,Fish-S2-Pro,0.058635711669921875,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OpenAI TTS-1 HD/eneida_04_virgilio_f000117.wav,fake/es/OpenAI TTS-1 HD/eneida_04_virgilio_f000117.wav,1,synthetic,OpenAI TTS-1 HD,0.6014575958251953,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Llasa-1B/midnight_passenger_08_f000149.wav,fake/en/Llasa-1B/midnight_passenger_08_f000149.wav,1,synthetic,Llasa-1B,0.2725715637207031,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/WhisperSpeech/poisoned_pen_03_f000179.wav,fake/en/WhisperSpeech/poisoned_pen_03_f000179.wav,1,synthetic,WhisperSpeech,0.4284629821777344,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_59_f000026.wav,en/en/wives_and_daughters_59_f000026.wav,0,bona_fide,en,0.21613502502441406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/KugelAudio/lacondenada_13_blasco_f000128.wav,fake/es/KugelAudio/lacondenada_13_blasco_f000128.wav,1,synthetic,KugelAudio,0.20752334594726562,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OuteTTS/cuentosclasicosprimera_02_poe_f000252.wav,fake/es/OuteTTS/cuentosclasicosprimera_02_poe_f000252.wav,1,synthetic,OuteTTS,0.2602214813232422,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/microsoft_speecht5_tts/jane_eyre_17_f000430.wav,fake/en/microsoft_speecht5_tts/jane_eyre_17_f000430.wav,1,synthetic,microsoft_speecht5_tts,0.10501480102539062,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_59_f000156.wav,en/en/wives_and_daughters_59_f000156.wav,0,bona_fide,en,0.20240211486816406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OpenVoiceV2/cuentosclasicosprimera_04_poe_f000002.wav,fake/es/OpenVoiceV2/cuentosclasicosprimera_04_poe_f000002.wav,1,synthetic,OpenVoiceV2,0.12553024291992188,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/ozma_of_oz_17_f000037.wav,en/en/ozma_of_oz_17_f000037.wav,0,bona_fide,en,0.19721412658691406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/griffin_lim/quijote_vol1_13_cervantes_f000001.wav,fake/es/griffin_lim/quijote_vol1_13_cervantes_f000001.wav,1,synthetic,griffin_lim,0.09211349487304688,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/zonosTTS-v0.1/monsieur_lecoq_1_27_f000069.wav,fake/fr/zonosTTS-v0.1/monsieur_lecoq_1_27_f000069.wav,1,synthetic,zonosTTS-v0.1,0.14554977416992188,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/da/tts_models_da_cv_vits/rinkitink_baum_05_64kb_f000056.wav,fake/da/tts_models_da_cv_vits/rinkitink_baum_05_64kb_f000056.wav,1,synthetic,tts_models_da_cv_vits,0.18806076049804688,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OuteTTS/eneida_12_virgilio_f000200.wav,fake/es/OuteTTS/eneida_12_virgilio_f000200.wav,1,synthetic,OuteTTS,0.22937965393066406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Voxtream/midnight_passenger_12_f000237.wav,fake/en/Voxtream/midnight_passenger_12_f000237.wav,1,synthetic,Voxtream,0.2759361267089844,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_01_f000093.wav,en/en/jane_eyre_01_f000093.wav,0,bona_fide,en,0.34461402893066406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/VoxCPM2/dorothy_and_wizard_oz_01_f000093.wav,fake/en/VoxCPM2/dorothy_and_wizard_oz_01_f000093.wav,1,synthetic,VoxCPM2,0.3701438903808594,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_29_f000236.wav,en/en/jane_eyre_29_f000236.wav,0,bona_fide,en,0.22803688049316406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OpenAI TTS-1 HD/quijote_vol1_15f_cervantes_f000217.wav,fake/es/OpenAI TTS-1 HD/quijote_vol1_15f_cervantes_f000217.wav,1,synthetic,OpenAI TTS-1 HD,0.1871967315673828,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/northandsouth_10_f000097.wav,en/en/northandsouth_10_f000097.wav,0,bona_fide,en,0.18805885314941406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OuteTTS/arapiles_22_perezgaldos_f000090.wav,fake/es/OuteTTS/arapiles_22_perezgaldos_f000090.wav,1,synthetic,OuteTTS,0.12003135681152344,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/LongCat-AudioDiT/wives_and_daughters_60_f000334.wav,fake/en/LongCat-AudioDiT/wives_and_daughters_60_f000334.wav,1,synthetic,LongCat-AudioDiT,0.3302192687988281,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/tom_sawyer_17_f000010.wav,en/de/tom_sawyer_17_f000010.wav,0,bona_fide,de,0.28144264221191406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Cartesia.ai (Sonic-3)/caspar_hauser_02_f000068.wav,fake/de/Cartesia.ai (Sonic-3)/caspar_hauser_02_f000068.wav,1,synthetic,Cartesia.ai (Sonic-3),0.35968780517578125,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/zweiplaneten_42_lasswitz_f000146.wav,en/de/zweiplaneten_42_lasswitz_f000146.wav,0,bona_fide,de,0.08063697814941406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/CaroTTS/koenigsgaukler_1_f000023.wav,fake/de/CaroTTS/koenigsgaukler_1_f000023.wav,1,synthetic,CaroTTS,0.4795341491699219,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Hume TADA-3B-ML/Kanzlerin_23_12_f000050.wav,fake/de/Hume TADA-3B-ML/Kanzlerin_23_12_f000050.wav,1,synthetic,Hume TADA-3B-ML,0.2481689453125,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Fish-S2-Pro/alter_afrikaner_27_f000036.wav,fake/de/Fish-S2-Pro/alter_afrikaner_27_f000036.wav,1,synthetic,Fish-S2-Pro,0.4297294616699219,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_58_f000115.wav,en/en/wives_and_daughters_58_f000115.wav,0,bona_fide,en,0.05799102783203125,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/piratesofersatz_07_leinster_64kb_f000235.wav,en/en/piratesofersatz_07_leinster_64kb_f000235.wav,0,bona_fide,en,0.33881568908691406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/emerald_city_of_oz_22_f000048.wav,en/en/emerald_city_of_oz_22_f000048.wav,0,bona_fide,en,0.28968238830566406,train
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/hunters_space_04_f000018.wav,en/en/hunters_space_04_f000018.wav,0,bona_fide,en,0.15876197814941406,train
